"Scientific.Names","Common.Names","Genus","Family","Latitude","Longitude"
"Serruria villosa","","Serruria","Proteaceae","-34.093043","18.426849"
"Serruria villosa","","Serruria","Proteaceae","-34.094016","18.428787"
"Serruria villosa","","Serruria","Proteaceae","-34.090316","18.428992"
"Serruria villosa","Golden Spiderhead","Serruria","Proteaceae","-34.09371877","18.43327808"
"Serruria villosa","","Serruria","Proteaceae","-34.094276","18.432303"
"Serruria villosa","","Serruria","Proteaceae","-34.093783","18.430086"
"Serruria villosa","","Serruria","Proteaceae","-34.093405","18.439788"
"Serruria villosa","","Serruria","Proteaceae","-34.093223","18.439175"
"Serruria villosa","","Serruria","Proteaceae","-34.093304","18.435978"
"Serruria villosa","","Serruria","Proteaceae","-34.093781","18.440441"
"Serruria villosa","","Serruria","Proteaceae","-34.093525","18.4467"
"Serruria villosa","","Serruria","Proteaceae","-34.093444","18.446545"
"Serruria villosa","","Serruria","Proteaceae","-34.09691","18.40679"
"Serruria villosa","","Serruria","Proteaceae","-34.098982","18.407561"
"Serruria villosa","Golden Spiderhead","Serruria","Proteaceae","-34.095597","18.429792"
"Serruria villosa","","Serruria","Proteaceae","-34.096464","18.425569"
"Serruria villosa","","Serruria","Proteaceae","-34.095147","18.430672"
"Serruria villosa","","Serruria","Proteaceae","-34.095299","18.431008"
"Serruria villosa","","Serruria","Proteaceae","-34.09521","18.439436"
"Serruria villosa","","Serruria","Proteaceae","-34.099822","18.44628"
"Serruria villosa","","Serruria","Proteaceae","-34.099935","18.446483"
"Serruria villosa","","Serruria","Proteaceae","-34.101029","18.438212"
"Serruria villosa","","Serruria","Proteaceae","-34.101519","18.437733"
"Serruria villosa","","Serruria","Proteaceae","-34.103113","18.439112"
"Serruria villosa","","Serruria","Proteaceae","-34.102694","18.440463"
"Serruria villosa","","Serruria","Proteaceae","-34.102647","18.44045"
"Serruria villosa","","Serruria","Proteaceae","-34.100025","18.446572"
"Serruria villosa","","Serruria","Proteaceae","-34.10012","18.446987"
"Serruria villosa","","Serruria","Proteaceae","-34.101608","18.457181"
"Serruria villosa","","Serruria","Proteaceae","-34.10072","18.456099"
"Serruria villosa","","Serruria","Proteaceae","-34.105778","18.435538"
"Serruria villosa","","Serruria","Proteaceae","-34.105703","18.435508"
"Serruria villosa","","Serruria","Proteaceae","-34.10551","18.43521"
"Serruria villosa","","Serruria","Proteaceae","-34.107277","18.454719"
"Serruria villosa","","Serruria","Proteaceae","-34.109755","18.455587"
"Serruria villosa","","Serruria","Proteaceae","-34.109658","18.455417"
"Serruria villosa","","Serruria","Proteaceae","-34.109742","18.455712"
"Serruria villosa","","Serruria","Proteaceae","-34.108996","18.460428"
"Serruria villosa","","Serruria","Proteaceae","-34.108807","18.46063"
"Serruria villosa","","Serruria","Proteaceae","-34.110714","18.429427"
"Serruria villosa","","Serruria","Proteaceae","-34.112285","18.428493"
"Serruria villosa","","Serruria","Proteaceae","-34.110613","18.426075"
"Serruria villosa","","Serruria","Proteaceae","-34.114267","18.435463"
"Serruria villosa","","Serruria","Proteaceae","-34.114318","18.435713"
"Serruria villosa","","Serruria","Proteaceae","-34.11424","18.435575"
"Serruria villosa","","Serruria","Proteaceae","-34.114473","18.454951"
"Serruria villosa","","Serruria","Proteaceae","-34.113309","18.456607"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.982788","18.38366"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.984994","18.391669"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.987515","18.392977"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.985038","18.391603"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.986764","18.392597"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.989045","18.414253"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.991833","18.399755"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.991317","18.398017"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.991347","18.398112"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.994003","18.402564"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.993868","18.402603"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.99412","18.411036"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.993462","18.411992"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.994181","18.411029"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.999508","18.361575"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.99572","18.374283"
"Syncarpha vestita","","Syncarpha","Asteraceae","-33.99918","18.413725"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.002183","18.40937"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.001686","18.409822"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.024417","18.394745"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.024733","18.395291"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.020933","18.39597"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.023838","18.401065"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.027225","18.393124"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.025005","18.395661"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.034191","18.376676"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.034655","18.379909"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.034571","18.378166"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.038849","18.375968"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.038804","18.375458"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.038765","18.375616"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.035075","18.38089"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.036372","18.384501"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.036283","18.384081"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.036437","18.385202"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.036827","18.386877"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.036618","18.386124"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.054568","18.383427"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.054989","18.38447"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.051741","18.390613"
"Syncarpha vestita","Cape Snow","Syncarpha","Asteraceae","-34.05223131","18.42497349"
"Syncarpha vestita","Cape Snow","Syncarpha","Asteraceae","-34.05223131","18.42497349"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.053191","18.424599"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.054488","18.430633"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.053752","18.434765"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.054618","18.431102"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.052934","18.43543"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.053098","18.435493"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.052997","18.4355"
"Syncarpha vestita","","Syncarpha","Asteraceae","-34.05712","18.389696"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.938743","18.415292"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.954366","18.415073"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.954437","18.4358"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.951883","18.445651"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.96","18.4"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.95945","18.404767"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.959275","18.404638"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.958137","18.404084"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.95935","18.406795"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.959371","18.406879"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.958746","18.405573"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.957637","18.415907"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.956478","18.430422"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.956762","18.43022"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.956684","18.430091"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.959389","18.435047"
"Watsonia tabularis","Table Mountain Watsonia","Watsonia","Iridaceae","-33.96055603","18.40916634"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.960093","18.408083"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.964262","18.40975"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.960502","18.410845"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.961848","18.412166"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.961444","18.414741"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.963138","18.416583"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.96492","18.415273"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.963433","18.418741"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.963663","18.420445"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.96224","18.423182"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.969588","18.396988"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.969105","18.396195"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.967817","18.404281"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.965431","18.407887"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.965565","18.406515"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.965389","18.407529"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.966172","18.411198"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.967744","18.412436"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.965125","18.41072"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.966612","18.424953"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.969421","18.423841"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.966472","18.429285"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.968236","18.425756"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.968538","18.426862"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.974933","18.392012"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.971881","18.393014"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.970978","18.396238"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.971538","18.395795"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.970295","18.396487"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.974661","18.4078"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.974625","18.405258"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.973095","18.411525"
"Watsonia tabularis","","Watsonia","Iridaceae","-33.972154","18.414174"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09312944","18.42189933"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09323436","18.4216838"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09101587","18.42023916"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09311108","18.42201386"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09304997","18.42201313"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09302265","18.42202732"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09297211","18.42192067"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09663","18.421707"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.101244","18.433497"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.310776","18.431364"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31082225","18.43137074"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.310795","18.43138667"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.30952114","18.43196198"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31147309","18.43133456"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31040278","18.43111389"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31005731","18.43123373"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31074958","18.43139426"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31027778","18.43138889"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31089306","18.43131639"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31058883","18.43134689"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.310776","18.431364"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31082225","18.43137074"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.310795","18.43138667"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31147309","18.43133456"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31005731","18.43123373"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31074958","18.43139426"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31027778","18.43138889"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31089306","18.43131639"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31058883","18.43134689"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.31043213","18.43119103"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.0928","18.4219"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09312944","18.42189933"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09663","18.421707"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09323436","18.4216838"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09101587","18.42023916"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09311108","18.42201386"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09304997","18.42201313"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09302265","18.42202732"
"Witsenia maura","Bokmakierie Tail","Witsenia","Iridaceae","-34.09297211","18.42192067"
"Witsenia maura","","Witsenia","Iridaceae","-34.092689","18.422247"
"Witsenia maura","","Witsenia","Iridaceae","-34.297115","18.446421"
"Witsenia maura","","Witsenia","Iridaceae","-34.29726","18.446745"
"Witsenia maura","","Witsenia","Iridaceae","-34.297362","18.447026"
"Witsenia maura","","Witsenia","Iridaceae","-34.309917","18.431488"
"Witsenia maura","","Witsenia","Iridaceae","-34.314235","18.424722"
"Witsenia maura","","Witsenia","Iridaceae","-34.311317","18.431928"
"Witsenia maura","","Witsenia","Iridaceae","-34.310895","18.431683"
